,Unnamed: 0,AsOfDate,Term,Houston Zone,West Zone,South Zone,North Zone,Peak,Region,asofmonth
599062,266039,2020-05-07,2030-03-01,18.3538,9.5839,16.4202,17.0101,Monthly,OTC Global Holdings,5
599063,392207,2020-05-07,2030-03-01,23.0225,15.1818,19.83,17.9444,Monthly,OTC Global Holdings,5
599064,266040,2020-05-07,2030-04-01,16.828,8.1693,14.8775,15.4301,Monthly,OTC Global Holdings,5
599065,392208,2020-05-07,2030-04-01,21.18,13.5202,18.2451,16.166,Monthly,OTC Global Holdings,5
599118,66027,2020-05-08,2022-07-01,66.25399999999999,62.0764,64.3048,63.9889,Monthly,OTC Global Holdings,5
599119,524571,2020-05-08,2022-07-01,28.8201,23.7689,26.2927,24.839,Monthly,OTC Global Holdings,5
599120,66028,2020-05-08,2022-08-01,105.1649,102.2744,103.6724,103.9108,Monthly,OTC Global Holdings,5
599121,524572,2020-05-08,2022-08-01,31.3695,26.5293,29.044,27.4033,Monthly,OTC Global Holdings,5
599122,66029,2020-05-08,2022-09-01,39.5636,36.456,36.9887,37.2791,Monthly,OTC Global Holdings,5
599123,524573,2020-05-08,2022-09-01,19.7154,18.2943,20.2702,18.914,Monthly,OTC Global Holdings,5
599124,66030,2020-05-08,2022-10-01,28.0703,23.0945,24.9987,25.171,Monthly,OTC Global Holdings,5
599125,524574,2020-05-08,2022-10-01,17.8264,14.817,18.0648,17.070999999999998,Monthly,OTC Global Holdings,5
599126,66031,2020-05-08,2022-11-01,25.6112,20.6415,22.5382,22.6891,Monthly,OTC Global Holdings,5
599127,524575,2020-05-08,2022-11-01,16.9703,13.7951,17.0409,16.0498,Monthly,OTC Global Holdings,5
599128,66032,2020-05-08,2022-12-01,26.1204,21.1592,23.0354,23.218000000000004,Monthly,OTC Global Holdings,5
599129,524576,2020-05-08,2022-12-01,18.337,14.8088,17.97,16.9764,Monthly,OTC Global Holdings,5
599130,66033,2020-05-08,2023-01-01,29.9615,29.5903,29.8868,30.4843,Monthly,OTC Global Holdings,5
599131,524577,2020-05-08,2023-01-01,22.2894,18.5011,21.4124,20.6424,Monthly,OTC Global Holdings,5
599132,66034,2020-05-08,2023-02-01,29.5736,29.3073,29.6673,30.2119,Monthly,OTC Global Holdings,5
599133,524578,2020-05-08,2023-02-01,21.7613,17.9519,20.8396,20.0909,Monthly,OTC Global Holdings,5
599134,66035,2020-05-08,2023-03-01,27.1888,20.7931,25.3736,24.8615,Monthly,OTC Global Holdings,5
599135,524579,2020-05-08,2023-03-01,19.3513,12.2804,18.0985,16.9521,Monthly,OTC Global Holdings,5
599136,66036,2020-05-08,2023-04-01,24.8095,18.0491,23.0868,22.2566,Monthly,OTC Global Holdings,5
599137,524580,2020-05-08,2023-04-01,18.2099,11.1011,17.2607,15.8085,Monthly,OTC Global Holdings,5
599138,66037,2020-05-08,2023-05-01,26.0553,20.7812,24.9126,24.2097,Monthly,OTC Global Holdings,5
599139,524581,2020-05-08,2023-05-01,17.9632,12.0325,17.75,16.2872,Monthly,OTC Global Holdings,5
599140,66038,2020-05-08,2023-06-01,37.9734,34.478,35.4994,35.7842,Monthly,OTC Global Holdings,5
599141,524582,2020-05-08,2023-06-01,20.4266,14.861,20.141,18.7294,Monthly,OTC Global Holdings,5
599142,66039,2020-05-08,2023-07-01,70.9774,69.5417,67.4712,67.4056,Monthly,OTC Global Holdings,5
599143,524583,2020-05-08,2023-07-01,27.6446,22.6338,26.8352,24.5662,Monthly,OTC Global Holdings,5
599144,66040,2020-05-08,2023-08-01,90.967,90.7926,87.1053,87.3679,Monthly,OTC Global Holdings,5
599145,524584,2020-05-08,2023-08-01,30.0123,24.8679,29.07,26.6372,Monthly,OTC Global Holdings,5
599146,66041,2020-05-08,2023-09-01,37.7595,34.9817,35.2223,35.3276,Monthly,OTC Global Holdings,5
599147,524585,2020-05-08,2023-09-01,19.1394,15.769,18.3949,18.5335,Monthly,OTC Global Holdings,5
599148,66042,2020-05-08,2023-10-01,27.7058,22.8972,25.5618,24.9014,Monthly,OTC Global Holdings,5
599149,524586,2020-05-08,2023-10-01,18.5728,13.3138,17.7332,16.8051,Monthly,OTC Global Holdings,5
599150,66043,2020-05-08,2023-11-01,23.2957,18.503,21.2228,20.5283,Monthly,OTC Global Holdings,5
599151,524587,2020-05-08,2023-11-01,17.6741,12.3482,16.8321,15.8103,Monthly,OTC Global Holdings,5
599152,66044,2020-05-08,2023-12-01,24.265,19.7125,22.3705,21.7077,Monthly,OTC Global Holdings,5
599153,524588,2020-05-08,2023-12-01,19.1485,13.8142,18.3104,17.2598,Monthly,OTC Global Holdings,5
599154,66045,2020-05-08,2024-01-01,32.9733,29.7723,29.2066,30.9889,Monthly,OTC Global Holdings,5
599155,524589,2020-05-08,2024-01-01,21.0105,17.8295,21.2628,20.3227,Monthly,OTC Global Holdings,5
599156,66046,2020-05-08,2024-02-01,32.5114,29.3825,28.8486,30.6104,Monthly,OTC Global Holdings,5
599157,524590,2020-05-08,2024-02-01,20.5717,17.2808,20.7624,19.8101,Monthly,OTC Global Holdings,5
599158,66047,2020-05-08,2024-03-01,26.1827,18.9997,24.0432,23.6201,Monthly,OTC Global Holdings,5
599159,524591,2020-05-08,2024-03-01,18.6875,11.8827,18.1836,16.4191,Monthly,OTC Global Holdings,5
599160,66048,2020-05-08,2024-04-01,23.9699,16.6049,21.8622,21.3169,Monthly,OTC Global Holdings,5
599161,524592,2020-05-08,2024-04-01,17.4712,10.5129,16.8961,15.0869,Monthly,OTC Global Holdings,5
599162,66049,2020-05-08,2024-05-01,26.6538,19.6686,24.1652,23.9755,Monthly,OTC Global Holdings,5
599163,524593,2020-05-08,2024-05-01,17.4248,11.9786,17.3969,15.4521,Monthly,OTC Global Holdings,5
599164,66050,2020-05-08,2024-06-01,36.2284,30.5267,32.1807,33.7315,Monthly,OTC Global Holdings,5
599165,524594,2020-05-08,2024-06-01,19.2769,14.2443,18.7619,18.4623,Monthly,OTC Global Holdings,5
599166,66051,2020-05-08,2024-07-01,63.7533,60.7034,56.8086,59.3926,Monthly,OTC Global Holdings,5
599167,524595,2020-05-08,2024-07-01,24.9755,22.4708,26.4119,24.0859,Monthly,OTC Global Holdings,5
599168,66052,2020-05-08,2024-08-01,86.3963,84.8597,78.0995,81.9425,Monthly,OTC Global Holdings,5
599169,524596,2020-05-08,2024-08-01,27.2066,24.9323,28.7673,26.2324,Monthly,OTC Global Holdings,5
599170,66053,2020-05-08,2024-09-01,37.8795,32.5118,32.6869,33.5409,Monthly,OTC Global Holdings,5
599171,524597,2020-05-08,2024-09-01,19.2648,16.6681,19.0741,17.8219,Monthly,OTC Global Holdings,5
599172,66054,2020-05-08,2024-10-01,24.032,19.0441,21.555,21.8961,Monthly,OTC Global Holdings,5
599173,524598,2020-05-08,2024-10-01,17.5898,13.057,17.427,15.0732,Monthly,OTC Global Holdings,5
599174,66055,2020-05-08,2024-11-01,23.9152,18.8531,21.4272,21.7368,Monthly,OTC Global Holdings,5
599175,524599,2020-05-08,2024-11-01,16.5265,11.5507,16.0191,13.7409,Monthly,OTC Global Holdings,5
599176,66056,2020-05-08,2024-12-01,24.712,19.7063,22.1956,22.5569,Monthly,OTC Global Holdings,5
599177,524600,2020-05-08,2024-12-01,17.8988,13.1747,17.4971,15.1712,Monthly,OTC Global Holdings,5
599178,66057,2020-05-08,2025-01-01,31.8604,29.2204,29.0173,31.0578,Monthly,OTC Global Holdings,5
599179,524601,2020-05-08,2025-01-01,22.7602,18.0266,23.0464,20.8139,Monthly,OTC Global Holdings,5
599180,66058,2020-05-08,2025-02-01,31.3451,28.8507,28.7008,30.6995,Monthly,OTC Global Holdings,5
599181,524602,2020-05-08,2025-02-01,22.2724,17.4603,22.5051,20.2734,Monthly,OTC Global Holdings,5
599182,66059,2020-05-08,2025-03-01,25.4505,18.8225,23.4802,23.5857,Monthly,OTC Global Holdings,5
599183,524603,2020-05-08,2025-03-01,18.904,11.2945,18.2866,16.2081,Monthly,OTC Global Holdings,5
599184,66060,2020-05-08,2025-04-01,23.2846,16.6299,21.4595,21.4729,Monthly,OTC Global Holdings,5
599185,524604,2020-05-08,2025-04-01,17.2534,9.654,16.6176,14.5665,Monthly,OTC Global Holdings,5
599186,66061,2020-05-08,2025-05-01,24.7207,18.3379,22.5835,22.7223,Monthly,OTC Global Holdings,5
599187,524605,2020-05-08,2025-05-01,17.7144,11.0976,17.5999,15.7272,Monthly,OTC Global Holdings,5
599188,66062,2020-05-08,2025-06-01,40.2454,30.9044,33.052,33.854,Monthly,OTC Global Holdings,5
599189,524606,2020-05-08,2025-06-01,19.3317,13.7352,18.894,17.5716,Monthly,OTC Global Holdings,5
599190,66063,2020-05-08,2025-07-01,60.9504,56.5664,54.3806,56.6458,Monthly,OTC Global Holdings,5
599191,524607,2020-05-08,2025-07-01,26.6148,22.855,26.0052,23.8992,Monthly,OTC Global Holdings,5
599192,66064,2020-05-08,2025-08-01,82.5644,79.313,74.9473,78.2534,Monthly,OTC Global Holdings,5
599193,524608,2020-05-08,2025-08-01,29.0505,25.3219,28.574,26.1081,Monthly,OTC Global Holdings,5
599194,66065,2020-05-08,2025-09-01,38.4066,31.8464,32.6686,33.0583,Monthly,OTC Global Holdings,5
599195,524609,2020-05-08,2025-09-01,19.189,14.8618,18.9764,17.5874,Monthly,OTC Global Holdings,5
599196,66066,2020-05-08,2025-10-01,24.4527,19.5543,21.7744,22.1788,Monthly,OTC Global Holdings,5
599197,524610,2020-05-08,2025-10-01,17.2516,11.4025,16.6779,14.989,Monthly,OTC Global Holdings,5
599198,66067,2020-05-08,2025-11-01,24.3024,19.4357,21.6874,22.0601,Monthly,OTC Global Holdings,5
599199,524611,2020-05-08,2025-11-01,16.4732,10.5347,15.8199,14.1407,Monthly,OTC Global Holdings,5
599200,66068,2020-05-08,2025-12-01,25.1088,20.0563,22.2858,22.6999,Monthly,OTC Global Holdings,5
599201,524612,2020-05-08,2025-12-01,17.8461,11.9955,17.3089,15.6098,Monthly,OTC Global Holdings,5
599202,66069,2020-05-08,2026-01-01,30.1925,27.7888,29.1042,30.2978,Monthly,OTC Global Holdings,5
599203,524613,2020-05-08,2026-01-01,22.176,19.0841,22.0776,21.0699,Monthly,OTC Global Holdings,5
599204,66070,2020-05-08,2026-02-01,29.6858,27.4273,28.7863,29.8849,Monthly,OTC Global Holdings,5
599205,524614,2020-05-08,2026-02-01,21.6779,18.4677,21.5244,20.4895,Monthly,OTC Global Holdings,5
599206,66071,2020-05-08,2026-03-01,22.1514,16.6298,22.3066,21.907,Monthly,OTC Global Holdings,5
599207,524615,2020-05-08,2026-03-01,18.414,11.1131,17.1134,15.8382,Monthly,OTC Global Holdings,5
599208,66072,2020-05-08,2026-04-01,20.4659,14.9496,20.7715,20.2787,Monthly,OTC Global Holdings,5
599209,524616,2020-05-08,2026-04-01,16.9248,9.207,15.5195,14.1945,Monthly,OTC Global Holdings,5
599210,66073,2020-05-08,2026-05-01,21.187,16.2209,20.5059,20.6729,Monthly,OTC Global Holdings,5
599211,524617,2020-05-08,2026-05-01,17.2465,10.8851,16.3783,15.2589,Monthly,OTC Global Holdings,5
599212,66074,2020-05-08,2026-06-01,37.753,25.1255,27.7372,28.6787,Monthly,OTC Global Holdings,5
599213,524618,2020-05-08,2026-06-01,18.8041,13.3812,17.7272,16.912,Monthly,OTC Global Holdings,5
599214,66075,2020-05-08,2026-07-01,59.1046,52.0097,50.4118,53.6962,Monthly,OTC Global Holdings,5
599215,524619,2020-05-08,2026-07-01,28.2452,22.0028,25.4277,23.5749,Monthly,OTC Global Holdings,5
599216,66076,2020-05-08,2026-08-01,79.5564,72.6689,69.3906,73.9715,Monthly,OTC Global Holdings,5
599217,524620,2020-05-08,2026-08-01,30.7515,25.1854,28.1163,26.1739,Monthly,OTC Global Holdings,5
599218,66077,2020-05-08,2026-09-01,37.9407,26.565,27.6392,28.2937,Monthly,OTC Global Holdings,5
599219,524621,2020-05-08,2026-09-01,18.7005,15.2047,17.8933,17.272000000000002,Monthly,OTC Global Holdings,5
599220,66078,2020-05-08,2026-10-01,22.2954,17.2324,19.3307,19.8505,Monthly,OTC Global Holdings,5
599221,524622,2020-05-08,2026-10-01,16.9226,11.1688,15.6534,14.6054,Monthly,OTC Global Holdings,5
599222,66079,2020-05-08,2026-11-01,22.166,16.8142,19.0838,19.4764,Monthly,OTC Global Holdings,5
599223,524623,2020-05-08,2026-11-01,16.0945,10.2128,14.8357,13.7865,Monthly,OTC Global Holdings,5
599224,66080,2020-05-08,2026-12-01,22.6761,17.4788,19.6205,20.0846,Monthly,OTC Global Holdings,5
599225,524624,2020-05-08,2026-12-01,17.3902,13.5482,17.5984,15.3229,Monthly,OTC Global Holdings,5
599226,66081,2020-05-08,2027-01-01,30.9759,29.0601,28.1219,29.653,Monthly,OTC Global Holdings,5
599227,524625,2020-05-08,2027-01-01,21.4268,16.6867,21.6337,20.5954,Monthly,OTC Global Holdings,5
599228,66082,2020-05-08,2027-02-01,30.4797,28.6865,27.7704,29.2911,Monthly,OTC Global Holdings,5
599229,524626,2020-05-08,2027-02-01,20.9202,16.1421,20.9983,19.9598,Monthly,OTC Global Holdings,5
599230,66083,2020-05-08,2027-03-01,22.0088,17.8034,21.3854,20.9529,Monthly,OTC Global Holdings,5
599231,524627,2020-05-08,2027-03-01,17.675,10.2223,16.7018,15.8949,Monthly,OTC Global Holdings,5
599232,66084,2020-05-08,2027-04-01,20.1685,15.8405,19.6582,19.3228,Monthly,OTC Global Holdings,5
599233,524628,2020-05-08,2027-04-01,16.1917,8.6524,15.0102,14.2216,Monthly,OTC Global Holdings,5
599234,66085,2020-05-08,2027-05-01,22.2592,17.4325,19.9648,20.8565,Monthly,OTC Global Holdings,5
599235,524629,2020-05-08,2027-05-01,16.5589,10.055,15.8823,15.1032,Monthly,OTC Global Holdings,5
599236,66086,2020-05-08,2027-06-01,35.6191,22.4767,23.4826,25.5987,Monthly,OTC Global Holdings,5
599237,524630,2020-05-08,2027-06-01,18.0454,12.3291,17.1921,16.7902,Monthly,OTC Global Holdings,5
599238,66087,2020-05-08,2027-07-01,56.1599,47.1014,51.1524,48.5763,Monthly,OTC Global Holdings,5
599239,524631,2020-05-08,2027-07-01,26.9029,21.1546,24.4446,23.1587,Monthly,OTC Global Holdings,5
599240,66088,2020-05-08,2027-08-01,75.8808,66.3645,70.4017,69.6811,Monthly,OTC Global Holdings,5
599241,524632,2020-05-08,2027-08-01,29.3492,23.7146,27.0011,25.5963,Monthly,OTC Global Holdings,5
599242,66089,2020-05-08,2027-09-01,33.342,21.2156,20.8474,22.818,Monthly,OTC Global Holdings,5
599243,524633,2020-05-08,2027-09-01,17.9852,13.9661,17.3187,17.2005,Monthly,OTC Global Holdings,5
599244,66090,2020-05-08,2027-10-01,23.3891,16.4276,17.6916,18.9243,Monthly,OTC Global Holdings,5
599245,524634,2020-05-08,2027-10-01,16.2543,10.6279,15.1897,14.3846,Monthly,OTC Global Holdings,5
599246,66091,2020-05-08,2027-11-01,23.2554,16.2066,17.5879,18.5457,Monthly,OTC Global Holdings,5
599247,524635,2020-05-08,2027-11-01,15.4664,9.5959,14.3604,13.508,Monthly,OTC Global Holdings,5
599248,66092,2020-05-08,2027-12-01,23.8616,16.6045,17.9534,18.9747,Monthly,OTC Global Holdings,5
599249,524636,2020-05-08,2027-12-01,16.7977,11.6203,15.9029,15.0891,Monthly,OTC Global Holdings,5
599250,66093,2020-05-08,2028-01-01,32.4947,23.6506,27.0865,27.6275,Monthly,OTC Global Holdings,5
599251,524637,2020-05-08,2028-01-01,21.3476,15.8046,20.0271,19.9318,Monthly,OTC Global Holdings,5
599252,66094,2020-05-08,2028-02-01,32.0498,23.4252,26.797,27.2952,Monthly,OTC Global Holdings,5
599253,524638,2020-05-08,2028-02-01,20.9596,15.3858,19.5678,19.3549,Monthly,OTC Global Holdings,5
599254,66095,2020-05-08,2028-03-01,19.6923,15.0233,18.8033,17.8056,Monthly,OTC Global Holdings,5
599255,524639,2020-05-08,2028-03-01,16.9552,9.6822,15.5658,15.6449,Monthly,OTC Global Holdings,5
599256,66096,2020-05-08,2028-04-01,18.0586,13.2559,17.055999999999994,16.3143,Monthly,OTC Global Holdings,5
599257,524640,2020-05-08,2028-04-01,15.9061,8.1622,14.4754,14.4136,Monthly,OTC Global Holdings,5
599258,66097,2020-05-08,2028-05-01,21.4733,15.3455,18.4623,19.1071,Monthly,OTC Global Holdings,5
599259,524641,2020-05-08,2028-05-01,16.7361,9.5258,15.8588,15.7521,Monthly,OTC Global Holdings,5
599260,66098,2020-05-08,2028-06-01,34.2522,22.5239,21.3738,23.0112,Monthly,OTC Global Holdings,5
599261,524642,2020-05-08,2028-06-01,18.1341,11.6941,16.8277,16.9423,Monthly,OTC Global Holdings,5
599262,66099,2020-05-08,2028-07-01,53.3278,47.1313,47.2929,44.8638,Monthly,OTC Global Holdings,5
599263,524643,2020-05-08,2028-07-01,26.7362,19.6452,23.6878,22.7916,Monthly,OTC Global Holdings,5
599264,66100,2020-05-08,2028-08-01,71.5698,65.8835,65.067,61.7789,Monthly,OTC Global Holdings,5
599265,524644,2020-05-08,2028-08-01,29.1035,22.0766,26.0719,25.0346,Monthly,OTC Global Holdings,5
599266,66101,2020-05-08,2028-09-01,32.1374,23.3162,19.0844,21.0093,Monthly,OTC Global Holdings,5
599267,524645,2020-05-08,2028-09-01,18.075,13.0656,17.1526,17.4633,Monthly,OTC Global Holdings,5
599268,66102,2020-05-08,2028-10-01,21.7533,15.8083,15.919,16.8192,Monthly,OTC Global Holdings,5
599269,524646,2020-05-08,2028-10-01,16.4332,9.9336,15.1657,14.8122,Monthly,OTC Global Holdings,5
599270,66103,2020-05-08,2028-11-01,21.6294,15.6502,15.4624,16.5333,Monthly,OTC Global Holdings,5
599271,524647,2020-05-08,2028-11-01,15.6255,9.0372,14.6991,14.0227,Monthly,OTC Global Holdings,5
599272,66104,2020-05-08,2028-12-01,22.5,16.1878,16.1704,17.2631,Monthly,OTC Global Holdings,5
599273,524648,2020-05-08,2028-12-01,16.6595,11.1173,15.4631,15.1955,Monthly,OTC Global Holdings,5
599274,66105,2020-05-08,2029-01-01,27.1608,23.9906,22.537,21.1679,Monthly,OTC Global Holdings,5
599275,524649,2020-05-08,2029-01-01,20.4967,15.4078,19.9126,19.1218,Monthly,OTC Global Holdings,5
599276,66106,2020-05-08,2029-02-01,26.6299,23.6998,22.1499,20.6941,Monthly,OTC Global Holdings,5
599277,524650,2020-05-08,2029-02-01,19.8719,14.9125,19.2547,18.6894,Monthly,OTC Global Holdings,5
599278,66107,2020-05-08,2029-03-01,20.8685,14.4789,19.3604,18.1995,Monthly,OTC Global Holdings,5
599279,524651,2020-05-08,2029-03-01,17.4563,9.3771,16.4684,16.3548,Monthly,OTC Global Holdings,5
599280,66108,2020-05-08,2029-04-01,19.218,12.8859,17.8295,16.6338,Monthly,OTC Global Holdings,5
599281,524652,2020-05-08,2029-04-01,16.1111,7.983,15.0012,14.8624,Monthly,OTC Global Holdings,5
599282,66109,2020-05-08,2029-05-01,21.6391,15.1989,18.5569,18.2963,Monthly,OTC Global Holdings,5
599283,524653,2020-05-08,2029-05-01,16.458,9.3069,15.7714,15.7878,Monthly,OTC Global Holdings,5
599284,66110,2020-05-08,2029-06-01,34.0265,21.7985,21.6209,22.2792,Monthly,OTC Global Holdings,5
599285,524654,2020-05-08,2029-06-01,17.8166,11.3117,16.8872,17.5868,Monthly,OTC Global Holdings,5
599286,66111,2020-05-08,2029-07-01,49.3462,43.0006,42.817,41.6749,Monthly,OTC Global Holdings,5
599287,524655,2020-05-08,2029-07-01,24.9189,17.7763,22.3167,21.898000000000003,Monthly,OTC Global Holdings,5
599288,66112,2020-05-08,2029-08-01,66.1671,60.2498,58.3905,57.5287,Monthly,OTC Global Holdings,5
599289,524656,2020-05-08,2029-08-01,27.1469,20.122,24.7346,24.1079,Monthly,OTC Global Holdings,5
599290,66113,2020-05-08,2029-09-01,31.9787,22.1977,19.5031,20.2642,Monthly,OTC Global Holdings,5
599291,524657,2020-05-08,2029-09-01,17.7672,12.8157,17.077,17.4039,Monthly,OTC Global Holdings,5
599292,66114,2020-05-08,2029-10-01,22.1634,15.1816,16.5375,16.3799,Monthly,OTC Global Holdings,5
599293,524658,2020-05-08,2029-10-01,15.7604,9.4824,14.5253,14.666,Monthly,OTC Global Holdings,5
599294,66115,2020-05-08,2029-11-01,21.7008,14.755,16.0684,15.8668,Monthly,OTC Global Holdings,5
599295,524659,2020-05-08,2029-11-01,15.407,8.8385,14.4542,14.1865,Monthly,OTC Global Holdings,5
599296,66116,2020-05-08,2029-12-01,22.5213,15.4233,16.7583,16.5474,Monthly,OTC Global Holdings,5
599297,524660,2020-05-08,2029-12-01,16.0855,10.9944,15.3232,14.9823,Monthly,OTC Global Holdings,5
599298,66117,2020-05-08,2030-01-01,28.7473,24.0392,23.239,21.7352,Monthly,OTC Global Holdings,5
599299,524661,2020-05-08,2030-01-01,20.6688,14.6612,20.0111,19.0894,Monthly,OTC Global Holdings,5
599300,66118,2020-05-08,2030-02-01,27.572,24.662,22.9171,21.4985,Monthly,OTC Global Holdings,5
599301,524662,2020-05-08,2030-02-01,20.1601,15.0875,19.6061,18.9386,Monthly,OTC Global Holdings,5
599302,66119,2020-05-08,2030-03-01,22.5334,15.1548,19.6624,19.016,Monthly,OTC Global Holdings,5
599303,524663,2020-05-08,2030-03-01,17.6402,8.9838,16.3258,16.27,Monthly,OTC Global Holdings,5
599304,66120,2020-05-08,2030-04-01,20.7302,13.5432,18.1454,17.1164,Monthly,OTC Global Holdings,5
599305,524664,2020-05-08,2030-04-01,16.1768,7.6213,14.7597,14.7402,Monthly,OTC Global Holdings,5
599358,99423,2020-05-09,2022-07-01,66.25399999999999,62.0764,64.3048,63.9889,Monthly,OTC Global Holdings,5
599359,555808,2020-05-09,2022-07-01,28.8201,23.7689,26.2927,24.839,Monthly,OTC Global Holdings,5
599360,99424,2020-05-09,2022-08-01,105.1649,102.2744,103.6724,103.9108,Monthly,OTC Global Holdings,5
599361,555809,2020-05-09,2022-08-01,31.3695,26.5293,29.044,27.4033,Monthly,OTC Global Holdings,5
599362,99425,2020-05-09,2022-09-01,39.5636,36.456,36.9887,37.2791,Monthly,OTC Global Holdings,5
599363,555810,2020-05-09,2022-09-01,19.7154,18.2943,20.2702,18.914,Monthly,OTC Global Holdings,5
599364,99426,2020-05-09,2022-10-01,28.0703,23.0945,24.9987,25.171,Monthly,OTC Global Holdings,5
599365,555811,2020-05-09,2022-10-01,17.8264,14.817,18.0648,17.070999999999998,Monthly,OTC Global Holdings,5
599366,99427,2020-05-09,2022-11-01,25.6112,20.6415,22.5382,22.6891,Monthly,OTC Global Holdings,5
599367,555812,2020-05-09,2022-11-01,16.9703,13.7951,17.0409,16.0498,Monthly,OTC Global Holdings,5
599368,99428,2020-05-09,2022-12-01,26.1204,21.1592,23.0354,23.218000000000004,Monthly,OTC Global Holdings,5
599369,555813,2020-05-09,2022-12-01,18.337,14.8088,17.97,16.9764,Monthly,OTC Global Holdings,5
599370,99429,2020-05-09,2023-01-01,29.9615,29.5903,29.8868,30.4843,Monthly,OTC Global Holdings,5
599371,555814,2020-05-09,2023-01-01,22.2894,18.5011,21.4124,20.6424,Monthly,OTC Global Holdings,5
599372,99430,2020-05-09,2023-02-01,29.5736,29.3073,29.6673,30.2119,Monthly,OTC Global Holdings,5
599373,555815,2020-05-09,2023-02-01,21.7613,17.9519,20.8396,20.0909,Monthly,OTC Global Holdings,5
599374,99431,2020-05-09,2023-03-01,27.1888,20.7931,25.3736,24.8615,Monthly,OTC Global Holdings,5
599375,555816,2020-05-09,2023-03-01,19.3513,12.2804,18.0985,16.9521,Monthly,OTC Global Holdings,5
599376,99432,2020-05-09,2023-04-01,24.8095,18.0491,23.0868,22.2566,Monthly,OTC Global Holdings,5
599377,555817,2020-05-09,2023-04-01,18.2099,11.1011,17.2607,15.8085,Monthly,OTC Global Holdings,5
599378,99433,2020-05-09,2023-05-01,26.0553,20.7812,24.9126,24.2097,Monthly,OTC Global Holdings,5
599379,555818,2020-05-09,2023-05-01,17.9632,12.0325,17.75,16.2872,Monthly,OTC Global Holdings,5
599380,99434,2020-05-09,2023-06-01,37.9734,34.478,35.4994,35.7842,Monthly,OTC Global Holdings,5
599381,555819,2020-05-09,2023-06-01,20.4266,14.861,20.141,18.7294,Monthly,OTC Global Holdings,5
599382,99435,2020-05-09,2023-07-01,70.9774,69.5417,67.4712,67.4056,Monthly,OTC Global Holdings,5
599383,555820,2020-05-09,2023-07-01,27.6446,22.6338,26.8352,24.5662,Monthly,OTC Global Holdings,5
599384,99436,2020-05-09,2023-08-01,90.967,90.7926,87.1053,87.3679,Monthly,OTC Global Holdings,5
599385,555821,2020-05-09,2023-08-01,30.0123,24.8679,29.07,26.6372,Monthly,OTC Global Holdings,5
599386,99437,2020-05-09,2023-09-01,37.7595,34.9817,35.2223,35.3276,Monthly,OTC Global Holdings,5
599387,555822,2020-05-09,2023-09-01,19.1394,15.769,18.3949,18.5335,Monthly,OTC Global Holdings,5
599388,99438,2020-05-09,2023-10-01,27.7058,22.8972,25.5618,24.9014,Monthly,OTC Global Holdings,5
599389,555823,2020-05-09,2023-10-01,18.5728,13.3138,17.7332,16.8051,Monthly,OTC Global Holdings,5
599390,99439,2020-05-09,2023-11-01,23.2957,18.503,21.2228,20.5283,Monthly,OTC Global Holdings,5
599391,555824,2020-05-09,2023-11-01,17.6741,12.3482,16.8321,15.8103,Monthly,OTC Global Holdings,5
599392,99440,2020-05-09,2023-12-01,24.265,19.7125,22.3705,21.7077,Monthly,OTC Global Holdings,5
599393,555825,2020-05-09,2023-12-01,19.1485,13.8142,18.3104,17.2598,Monthly,OTC Global Holdings,5
599394,99441,2020-05-09,2024-01-01,32.9733,29.7723,29.2066,30.9889,Monthly,OTC Global Holdings,5
599395,555826,2020-05-09,2024-01-01,21.0105,17.8295,21.2628,20.3227,Monthly,OTC Global Holdings,5
599396,99442,2020-05-09,2024-02-01,32.5114,29.3825,28.8486,30.6104,Monthly,OTC Global Holdings,5
599397,555827,2020-05-09,2024-02-01,20.5717,17.2808,20.7624,19.8101,Monthly,OTC Global Holdings,5
599398,99443,2020-05-09,2024-03-01,26.1827,18.9997,24.0432,23.6201,Monthly,OTC Global Holdings,5
599399,555828,2020-05-09,2024-03-01,18.6875,11.8827,18.1836,16.4191,Monthly,OTC Global Holdings,5
599400,99444,2020-05-09,2024-04-01,23.9699,16.6049,21.8622,21.3169,Monthly,OTC Global Holdings,5
599401,555829,2020-05-09,2024-04-01,17.4712,10.5129,16.8961,15.0869,Monthly,OTC Global Holdings,5
599402,99445,2020-05-09,2024-05-01,26.6538,19.6686,24.1652,23.9755,Monthly,OTC Global Holdings,5
599403,555830,2020-05-09,2024-05-01,17.4248,11.9786,17.3969,15.4521,Monthly,OTC Global Holdings,5
599404,99446,2020-05-09,2024-06-01,36.2284,30.5267,32.1807,33.7315,Monthly,OTC Global Holdings,5
599405,555831,2020-05-09,2024-06-01,19.2769,14.2443,18.7619,18.4623,Monthly,OTC Global Holdings,5
599406,99447,2020-05-09,2024-07-01,63.7533,60.7034,56.8086,59.3926,Monthly,OTC Global Holdings,5
599407,555832,2020-05-09,2024-07-01,24.9755,22.4708,26.4119,24.0859,Monthly,OTC Global Holdings,5
599408,99448,2020-05-09,2024-08-01,86.3963,84.8597,78.0995,81.9425,Monthly,OTC Global Holdings,5
599409,555833,2020-05-09,2024-08-01,27.2066,24.9323,28.7673,26.2324,Monthly,OTC Global Holdings,5
599410,99449,2020-05-09,2024-09-01,37.8795,32.5118,32.6869,33.5409,Monthly,OTC Global Holdings,5
