,Unnamed: 0,AsOfDate,Term,Houston Zone,West Zone,South Zone,North Zone,Peak,Region,asofmonth
575339,424157,2019-12-29,2021-04-01,19.6133,12.7364,19.0892,16.7789,Monthly,OTC Global Holdings,12
575340,238746,2019-12-29,2021-05-01,30.7878,23.9222,28.2102,27.6897,Monthly,OTC Global Holdings,12
575341,424158,2019-12-29,2021-05-01,20.6632,14.8392,19.841,18.0801,Monthly,OTC Global Holdings,12
575342,238747,2019-12-29,2021-06-01,41.8422,37.6064,39.6629,39.5727,Monthly,OTC Global Holdings,12
575343,424159,2019-12-29,2021-06-01,22.2218,17.8796,22.0207,19.9306,Monthly,OTC Global Holdings,12
575560,286844,2019-12-30,2020-07-01,110.9572,108.1208,106.7942,108.8134,Monthly,OTC Global Holdings,12
575561,452276,2019-12-30,2020-07-01,30.8186,27.4258,26.8403,30.4386,Monthly,OTC Global Holdings,12
575562,286845,2019-12-30,2020-08-01,183.0257,181.2852,178.3325,181.9622,Monthly,OTC Global Holdings,12
575563,452277,2019-12-30,2020-08-01,36.3957,33.3876,32.3452,36.3088,Monthly,OTC Global Holdings,12
575564,286846,2019-12-30,2020-09-01,39.7666,38.4774,38.2665,39.0313,Monthly,OTC Global Holdings,12
575565,452278,2019-12-30,2020-09-01,21.52,18.8952,19.0673,20.0323,Monthly,OTC Global Holdings,12
575566,286847,2019-12-30,2020-10-01,29.6942,25.0607,26.4006,27.0228,Monthly,OTC Global Holdings,12
575567,452279,2019-12-30,2020-10-01,18.9448,15.327,16.8629,17.6908,Monthly,OTC Global Holdings,12
575568,286848,2019-12-30,2020-11-01,24.6066,20.5706,22.0077,22.5487,Monthly,OTC Global Holdings,12
575569,452280,2019-12-30,2020-11-01,18.2823,13.7602,15.3382,16.0467,Monthly,OTC Global Holdings,12
575570,286849,2019-12-30,2020-12-01,25.404,21.5206,22.8928,23.492,Monthly,OTC Global Holdings,12
575571,452281,2019-12-30,2020-12-01,20.0674,15.6687,17.1465,17.8592,Monthly,OTC Global Holdings,12
575572,286850,2019-12-30,2021-01-01,28.6033,26.3681,27.5549,28.1582,Monthly,OTC Global Holdings,12
575573,452282,2019-12-30,2021-01-01,21.403,18.7425,20.137,20.2755,Monthly,OTC Global Holdings,12
575574,286851,2019-12-30,2021-02-01,28.4958,26.2604,27.4276,28.0408,Monthly,OTC Global Holdings,12
575575,452283,2019-12-30,2021-02-01,21.1073,18.4268,19.8511,19.95,Monthly,OTC Global Holdings,12
575576,286852,2019-12-30,2021-03-01,28.1301,21.5212,26.0394,25.4152,Monthly,OTC Global Holdings,12
575577,452284,2019-12-30,2021-03-01,20.1735,13.6132,18.7455,17.4685,Monthly,OTC Global Holdings,12
575578,286853,2019-12-30,2021-04-01,25.8609,19.2167,23.8471,23.136,Monthly,OTC Global Holdings,12
575579,452285,2019-12-30,2021-04-01,18.6593,12.1562,17.2993,15.9736,Monthly,OTC Global Holdings,12
575580,286854,2019-12-30,2021-05-01,29.0205,22.577,26.6093,26.1074,Monthly,OTC Global Holdings,12
575581,452286,2019-12-30,2021-05-01,19.5437,14.1525,18.0058,17.1203,Monthly,OTC Global Holdings,12
575582,286855,2019-12-30,2021-06-01,40.6949,36.5678,38.5653,38.4853,Monthly,OTC Global Holdings,12
575583,452287,2019-12-30,2021-06-01,21.6806,17.0544,19.9247,19.434,Monthly,OTC Global Holdings,12
575800,165272,2019-12-31,2020-07-01,110.0393,107.1895,105.885,107.8919,Monthly,OTC Global Holdings,12
575801,332420,2019-12-31,2020-07-01,30.5854,27.7958,27.2037,30.2041,Monthly,OTC Global Holdings,12
575802,165273,2019-12-31,2020-08-01,182.044,180.2563,177.3438,180.9593,Monthly,OTC Global Holdings,12
575803,332421,2019-12-31,2020-08-01,36.226,33.8156,32.7611,36.1356,Monthly,OTC Global Holdings,12
575804,165274,2019-12-31,2020-09-01,39.9265,38.6197,38.4187,39.1826,Monthly,OTC Global Holdings,12
575805,332422,2019-12-31,2020-09-01,21.6318,19.2495,19.4305,20.1341,Monthly,OTC Global Holdings,12
575806,165275,2019-12-31,2020-10-01,29.859,25.1809,26.5391,27.1628,Monthly,OTC Global Holdings,12
575807,332423,2019-12-31,2020-10-01,19.1347,15.6236,17.192999999999998,17.8671,Monthly,OTC Global Holdings,12
575808,165276,2019-12-31,2020-11-01,24.9482,20.8589,22.3194,22.8633,Monthly,OTC Global Holdings,12
575809,332424,2019-12-31,2020-11-01,18.5625,14.0503,15.6618,16.2964,Monthly,OTC Global Holdings,12
575810,165277,2019-12-31,2020-12-01,25.7771,21.8238,23.2256,23.8307,Monthly,OTC Global Holdings,12
575811,332425,2019-12-31,2020-12-01,20.4623,16.0149,17.5276,18.2134,Monthly,OTC Global Holdings,12
575812,165278,2019-12-31,2021-01-01,29.1497,26.875,28.0812,28.698,Monthly,OTC Global Holdings,12
575813,332426,2019-12-31,2021-01-01,21.8655,19.1537,20.5734,20.7172,Monthly,OTC Global Holdings,12
575814,165279,2019-12-31,2021-02-01,29.0325,26.7549,27.9416,28.5719,Monthly,OTC Global Holdings,12
575815,332427,2019-12-31,2021-02-01,21.5621,18.8329,20.2786,20.3833,Monthly,OTC Global Holdings,12
575816,165280,2019-12-31,2021-03-01,28.6866,21.9715,26.5628,25.9287,Monthly,OTC Global Holdings,12
575817,332428,2019-12-31,2021-03-01,20.5667,13.9056,19.1202,17.82,Monthly,OTC Global Holdings,12
575818,165281,2019-12-31,2021-04-01,26.4863,19.6951,24.4304,23.7022,Monthly,OTC Global Holdings,12
575819,332429,2019-12-31,2021-04-01,19.1013,12.4333,17.6792,16.357,Monthly,OTC Global Holdings,12
575820,165282,2019-12-31,2021-05-01,29.9032,23.2783,27.422,26.9089,Monthly,OTC Global Holdings,12
575821,332430,2019-12-31,2021-05-01,20.1126,14.4593,18.3894,17.6216,Monthly,OTC Global Holdings,12
575822,165283,2019-12-31,2021-06-01,40.5697,36.4492,38.4446,38.3636,Monthly,OTC Global Holdings,12
575823,332431,2019-12-31,2021-06-01,21.6493,17.4186,20.355,19.4044,Monthly,OTC Global Holdings,12
576040,232796,2020-01-01,2020-07-01,30.5854,27.7958,27.2037,30.2041,Monthly,OTC Global Holdings,1
576041,419768,2020-01-01,2020-07-01,110.0393,107.1895,105.885,107.8919,Monthly,OTC Global Holdings,1
576042,232797,2020-01-01,2020-08-01,36.226,33.8156,32.7611,36.1356,Monthly,OTC Global Holdings,1
576043,419769,2020-01-01,2020-08-01,182.044,180.2563,177.3438,180.9593,Monthly,OTC Global Holdings,1
576044,232798,2020-01-01,2020-09-01,21.6318,19.2495,19.4305,20.1341,Monthly,OTC Global Holdings,1
576045,419770,2020-01-01,2020-09-01,39.9265,38.6197,38.4187,39.1826,Monthly,OTC Global Holdings,1
576046,232799,2020-01-01,2020-10-01,19.1347,15.6236,17.192999999999998,17.8671,Monthly,OTC Global Holdings,1
576047,419771,2020-01-01,2020-10-01,29.859,25.1809,26.5391,27.1628,Monthly,OTC Global Holdings,1
576048,232800,2020-01-01,2020-11-01,18.5625,14.0503,15.6618,16.2964,Monthly,OTC Global Holdings,1
576049,419772,2020-01-01,2020-11-01,24.9482,20.8589,22.3194,22.8633,Monthly,OTC Global Holdings,1
576050,232801,2020-01-01,2020-12-01,20.4623,16.0149,17.5276,18.2134,Monthly,OTC Global Holdings,1
576051,419773,2020-01-01,2020-12-01,25.7771,21.8238,23.2256,23.8307,Monthly,OTC Global Holdings,1
576052,232802,2020-01-01,2021-01-01,21.8655,19.1537,20.5734,20.7172,Monthly,OTC Global Holdings,1
576053,419774,2020-01-01,2021-01-01,29.1497,26.875,28.0812,28.698,Monthly,OTC Global Holdings,1
576054,232803,2020-01-01,2021-02-01,21.5621,18.8329,20.2786,20.3833,Monthly,OTC Global Holdings,1
576055,419775,2020-01-01,2021-02-01,29.0325,26.7549,27.9416,28.5719,Monthly,OTC Global Holdings,1
576056,232804,2020-01-01,2021-03-01,20.5667,13.9056,19.1202,17.82,Monthly,OTC Global Holdings,1
576057,419776,2020-01-01,2021-03-01,28.6866,21.9715,26.5628,25.9287,Monthly,OTC Global Holdings,1
576058,232805,2020-01-01,2021-04-01,19.1013,12.4333,17.6792,16.357,Monthly,OTC Global Holdings,1
576059,419777,2020-01-01,2021-04-01,26.4863,19.6951,24.4304,23.7022,Monthly,OTC Global Holdings,1
576060,232806,2020-01-01,2021-05-01,20.1126,14.4593,18.3894,17.6216,Monthly,OTC Global Holdings,1
576061,419778,2020-01-01,2021-05-01,29.9032,23.2783,27.422,26.9089,Monthly,OTC Global Holdings,1
576062,232807,2020-01-01,2021-06-01,21.6493,17.4186,20.355,19.4044,Monthly,OTC Global Holdings,1
576063,419779,2020-01-01,2021-06-01,40.5697,36.4492,38.4446,38.3636,Monthly,OTC Global Holdings,1
576278,132667,2020-01-02,2020-07-01,29.7337,26.6821,26.105,29.0295,Monthly,OTC Global Holdings,1
576279,608756,2020-01-02,2020-07-01,105.7699,102.9921,103.1849,103.6768,Monthly,OTC Global Holdings,1
576280,132668,2020-01-02,2020-08-01,35.1834,32.4898,31.4613,34.7524,Monthly,OTC Global Holdings,1
576281,608757,2020-01-02,2020-08-01,175.0649,173.3214,172.935,174.0071,Monthly,OTC Global Holdings,1
576282,132669,2020-01-02,2020-09-01,21.4583,18.9575,19.134,19.8205,Monthly,OTC Global Holdings,1
576283,608758,2020-01-02,2020-09-01,39.0232,37.9542,38.3016,38.5034,Monthly,OTC Global Holdings,1
576284,132670,2020-01-02,2020-10-01,19.0305,15.6364,17.1667,17.8239,Monthly,OTC Global Holdings,1
576285,608759,2020-01-02,2020-10-01,29.1441,24.6612,26.3595,26.5936,Monthly,OTC Global Holdings,1
576286,132671,2020-01-02,2020-11-01,18.5326,14.1407,15.7163,16.3367,Monthly,OTC Global Holdings,1
576287,608760,2020-01-02,2020-11-01,24.4509,20.5612,22.3056,22.5208,Monthly,OTC Global Holdings,1
576288,132672,2020-01-02,2020-12-01,20.4964,16.1715,17.656,18.329,Monthly,OTC Global Holdings,1
576289,608761,2020-01-02,2020-12-01,25.3459,21.5752,23.2813,23.5447,Monthly,OTC Global Holdings,1
576290,132673,2020-01-02,2021-01-01,21.539,18.8788,20.2755,20.4107,Monthly,OTC Global Holdings,1
576291,608762,2020-01-02,2021-01-01,28.6912,26.4514,28.1298,28.2434,Monthly,OTC Global Holdings,1
576292,132674,2020-01-02,2021-02-01,21.2479,18.5672,19.9939,20.0896,Monthly,OTC Global Holdings,1
576293,608763,2020-01-02,2021-02-01,28.59,26.3496,28.0064,28.1322,Monthly,OTC Global Holdings,1
576294,132675,2020-01-02,2021-03-01,20.3103,13.7484,18.8851,17.6034,Monthly,OTC Global Holdings,1
576295,608764,2020-01-02,2021-03-01,28.3021,21.6896,26.6375,25.5851,Monthly,OTC Global Holdings,1
576296,132676,2020-01-02,2021-04-01,18.9101,12.3383,17.5102,16.205,Monthly,OTC Global Holdings,1
576297,608765,2020-01-02,2021-04-01,26.2015,19.5099,24.5708,23.4566,Monthly,OTC Global Holdings,1
576298,132677,2020-01-02,2021-05-01,19.9315,14.3491,18.232,17.4728,Monthly,OTC Global Holdings,1
576299,608766,2020-01-02,2021-05-01,29.6155,23.0764,27.6131,26.659,Monthly,OTC Global Holdings,1
576300,132678,2020-01-02,2021-06-01,21.4735,17.2923,20.1915,19.2525,Monthly,OTC Global Holdings,1
576301,608767,2020-01-02,2021-06-01,40.1945,36.1169,38.7422,38.0116,Monthly,OTC Global Holdings,1
576518,14466,2020-01-03,2020-07-01,30.4021,27.2664,26.6727,29.6789,Monthly,OTC Global Holdings,1
576519,489499,2020-01-03,2020-07-01,108.1666,105.3164,104.006,106.0178,Monthly,OTC Global Holdings,1
576520,14467,2020-01-03,2020-08-01,35.9335,33.1686,32.1121,35.4917,Monthly,OTC Global Holdings,1
576521,489500,2020-01-03,2020-08-01,178.8387,177.0564,174.134,177.7565,Monthly,OTC Global Holdings,1
576522,14468,2020-01-03,2020-09-01,21.6965,19.1316,19.3121,20.0171,Monthly,OTC Global Holdings,1
576523,489501,2020-01-03,2020-09-01,39.2143,38.1194,37.9169,38.7826,Monthly,OTC Global Holdings,1
576524,14469,2020-01-03,2020-10-01,19.2402,15.7603,17.3288,18.0034,Monthly,OTC Global Holdings,1
576525,489502,2020-01-03,2020-10-01,29.473000000000006,24.8771,26.2342,26.8582,Monthly,OTC Global Holdings,1
576526,14470,2020-01-03,2020-11-01,18.748,14.2598,15.8695,16.5042,Monthly,OTC Global Holdings,1
576527,489503,2020-01-03,2020-11-01,24.538,20.5633,22.022,22.5658,Monthly,OTC Global Holdings,1
576528,14471,2020-01-03,2020-12-01,20.7512,16.3491,17.8596,18.5454,Monthly,OTC Global Holdings,1
576529,489504,2020-01-03,2020-12-01,25.5498,21.7122,23.1119,23.7167,Monthly,OTC Global Holdings,1
576530,14472,2020-01-03,2021-01-01,21.7414,19.0388,20.4554,20.5961,Monthly,OTC Global Holdings,1
576531,489505,2020-01-03,2021-01-01,28.925,26.6544,27.86,28.4729,Monthly,OTC Global Holdings,1
576532,14473,2020-01-03,2021-02-01,21.4442,18.7222,20.1686,20.269,Monthly,OTC Global Holdings,1
576533,489506,2020-01-03,2021-02-01,28.8166,26.5466,27.7318,28.3546,Monthly,OTC Global Holdings,1
576534,14474,2020-01-03,2021-03-01,20.4973,13.849,19.0512,17.7556,Monthly,OTC Global Holdings,1
576535,489507,2020-01-03,2021-03-01,28.5818,21.8832,26.4628,25.8301,Monthly,OTC Global Holdings,1
576536,14475,2020-01-03,2021-04-01,19.0846,12.4451,17.6683,16.3525,Monthly,OTC Global Holdings,1
576537,489508,2020-01-03,2021-04-01,26.4573,19.6973,24.4082,23.685,Monthly,OTC Global Holdings,1
576538,14476,2020-01-03,2021-05-01,20.0926,14.4623,18.3764,17.6137,Monthly,OTC Global Holdings,1
576539,489509,2020-01-03,2021-05-01,29.878,23.2842,27.4091,26.8973,Monthly,OTC Global Holdings,1
576540,14477,2020-01-03,2021-06-01,21.6469,17.4319,20.3523,19.4089,Monthly,OTC Global Holdings,1
576541,489510,2020-01-03,2021-06-01,40.4839,36.3793,38.3663,38.1355,Monthly,OTC Global Holdings,1
576758,205759,2020-01-04,2020-07-01,108.1666,105.3164,104.006,106.0178,Monthly,OTC Global Holdings,1
576759,372895,2020-01-04,2020-07-01,30.4021,27.2664,26.6727,29.6789,Monthly,OTC Global Holdings,1
576760,205760,2020-01-04,2020-08-01,178.8387,177.0564,174.134,177.7565,Monthly,OTC Global Holdings,1
576761,372896,2020-01-04,2020-08-01,35.9335,33.1686,32.1121,35.4917,Monthly,OTC Global Holdings,1
576762,205761,2020-01-04,2020-09-01,39.2143,38.1194,37.9169,38.7826,Monthly,OTC Global Holdings,1
576763,372897,2020-01-04,2020-09-01,21.6965,19.1316,19.3121,20.0171,Monthly,OTC Global Holdings,1
576764,205762,2020-01-04,2020-10-01,29.473000000000006,24.8771,26.2342,26.8582,Monthly,OTC Global Holdings,1
576765,372898,2020-01-04,2020-10-01,19.2402,15.7603,17.3288,18.0034,Monthly,OTC Global Holdings,1
576766,205763,2020-01-04,2020-11-01,24.538,20.5633,22.022,22.5658,Monthly,OTC Global Holdings,1
576767,372899,2020-01-04,2020-11-01,18.748,14.2598,15.8695,16.5042,Monthly,OTC Global Holdings,1
576768,205764,2020-01-04,2020-12-01,25.5498,21.7122,23.1119,23.7167,Monthly,OTC Global Holdings,1
576769,372900,2020-01-04,2020-12-01,20.7512,16.3491,17.8596,18.5454,Monthly,OTC Global Holdings,1
576770,205765,2020-01-04,2021-01-01,28.925,26.6544,27.86,28.4729,Monthly,OTC Global Holdings,1
576771,372901,2020-01-04,2021-01-01,21.7414,19.0388,20.4554,20.5961,Monthly,OTC Global Holdings,1
576772,205766,2020-01-04,2021-02-01,28.8166,26.5466,27.7318,28.3546,Monthly,OTC Global Holdings,1
576773,372902,2020-01-04,2021-02-01,21.4442,18.7222,20.1686,20.269,Monthly,OTC Global Holdings,1
576774,205767,2020-01-04,2021-03-01,28.5818,21.8832,26.4628,25.8301,Monthly,OTC Global Holdings,1
576775,372903,2020-01-04,2021-03-01,20.4973,13.849,19.0512,17.7556,Monthly,OTC Global Holdings,1
576776,205768,2020-01-04,2021-04-01,26.4573,19.6973,24.4082,23.685,Monthly,OTC Global Holdings,1
576777,372904,2020-01-04,2021-04-01,19.0846,12.4451,17.6683,16.3525,Monthly,OTC Global Holdings,1
576778,205769,2020-01-04,2021-05-01,29.878,23.2842,27.4091,26.8973,Monthly,OTC Global Holdings,1
576779,372905,2020-01-04,2021-05-01,20.0926,14.4623,18.3764,17.6137,Monthly,OTC Global Holdings,1
576780,205770,2020-01-04,2021-06-01,40.4839,36.3793,38.3663,38.1355,Monthly,OTC Global Holdings,1
576781,372906,2020-01-04,2021-06-01,21.6469,17.4319,20.3523,19.4089,Monthly,OTC Global Holdings,1
576998,251299,2020-01-05,2020-07-01,108.1666,105.3164,104.006,106.0178,Monthly,OTC Global Holdings,1
576999,416899,2020-01-05,2020-07-01,30.4021,27.2664,26.6727,29.6789,Monthly,OTC Global Holdings,1
577000,251300,2020-01-05,2020-08-01,178.8387,177.0564,174.134,177.7565,Monthly,OTC Global Holdings,1
577001,416900,2020-01-05,2020-08-01,35.9335,33.1686,32.1121,35.4917,Monthly,OTC Global Holdings,1
577002,251301,2020-01-05,2020-09-01,39.2143,38.1194,37.9169,38.7826,Monthly,OTC Global Holdings,1
577003,416901,2020-01-05,2020-09-01,21.6965,19.1316,19.3121,20.0171,Monthly,OTC Global Holdings,1
577004,251302,2020-01-05,2020-10-01,29.473000000000006,24.8771,26.2342,26.8582,Monthly,OTC Global Holdings,1
577005,416902,2020-01-05,2020-10-01,19.2402,15.7603,17.3288,18.0034,Monthly,OTC Global Holdings,1
577006,251303,2020-01-05,2020-11-01,24.538,20.5633,22.022,22.5658,Monthly,OTC Global Holdings,1
577007,416903,2020-01-05,2020-11-01,18.748,14.2598,15.8695,16.5042,Monthly,OTC Global Holdings,1
577008,251304,2020-01-05,2020-12-01,25.5498,21.7122,23.1119,23.7167,Monthly,OTC Global Holdings,1
577009,416904,2020-01-05,2020-12-01,20.7512,16.3491,17.8596,18.5454,Monthly,OTC Global Holdings,1
577010,251305,2020-01-05,2021-01-01,28.925,26.6544,27.86,28.4729,Monthly,OTC Global Holdings,1
577011,416905,2020-01-05,2021-01-01,21.7414,19.0388,20.4554,20.5961,Monthly,OTC Global Holdings,1
577012,251306,2020-01-05,2021-02-01,28.8166,26.5466,27.7318,28.3546,Monthly,OTC Global Holdings,1
577013,416906,2020-01-05,2021-02-01,21.4442,18.7222,20.1686,20.269,Monthly,OTC Global Holdings,1
577014,251307,2020-01-05,2021-03-01,28.5818,21.8832,26.4628,25.8301,Monthly,OTC Global Holdings,1
577015,416907,2020-01-05,2021-03-01,20.4973,13.849,19.0512,17.7556,Monthly,OTC Global Holdings,1
577016,251308,2020-01-05,2021-04-01,26.4573,19.6973,24.4082,23.685,Monthly,OTC Global Holdings,1
577017,416908,2020-01-05,2021-04-01,19.0846,12.4451,17.6683,16.3525,Monthly,OTC Global Holdings,1
577018,251309,2020-01-05,2021-05-01,29.878,23.2842,27.4091,26.8973,Monthly,OTC Global Holdings,1
577019,416909,2020-01-05,2021-05-01,20.0926,14.4623,18.3764,17.6137,Monthly,OTC Global Holdings,1
577020,251310,2020-01-05,2021-06-01,40.4839,36.3793,38.3663,38.1355,Monthly,OTC Global Holdings,1
577021,416910,2020-01-05,2021-06-01,21.6469,17.4319,20.3523,19.4089,Monthly,OTC Global Holdings,1
577238,117979,2020-01-06,2020-07-01,116.2634,108.4041,111.8817,109.1267,Monthly,OTC Global Holdings,1
577239,612008,2020-01-06,2020-07-01,31.3118,28.1475,28.311,30.5784,Monthly,OTC Global Holdings,1
577240,117980,2020-01-06,2020-08-01,191.9197,181.8945,186.9732,182.6251,Monthly,OTC Global Holdings,1
577241,612009,2020-01-06,2020-08-01,36.9618,34.1767,34.029,36.5125,Monthly,OTC Global Holdings,1
577242,117981,2020-01-06,2020-09-01,41.3048,38.4334,39.9431,39.1051,Monthly,OTC Global Holdings,1
577243,612010,2020-01-06,2020-09-01,21.9623,19.3829,20.1062,20.2709,Monthly,OTC Global Holdings,1
577244,117982,2020-01-06,2020-10-01,31.0868,25.1436,27.6924,27.1346,Monthly,OTC Global Holdings,1
577245,612011,2020-01-06,2020-10-01,19.4473,15.9521,18.0129,18.2029,Monthly,OTC Global Holdings,1
577246,117983,2020-01-06,2020-11-01,25.8226,20.7393,23.193,22.7456,Monthly,OTC Global Holdings,1
577247,612012,2020-01-06,2020-11-01,18.9007,14.405,16.461,16.6512,Monthly,OTC Global Holdings,1
577248,117984,2020-01-06,2020-12-01,26.8414,21.8616,24.3001,23.8647,Monthly,OTC Global Holdings,1
577249,612013,2020-01-06,2020-12-01,20.8929,16.4952,18.5028,18.6871,Monthly,OTC Global Holdings,1
577250,117985,2020-01-06,2021-01-01,30.747,26.8964,29.6338,28.7198,Monthly,OTC Global Holdings,1
577251,612014,2020-01-06,2021-01-01,22.7965,20.0867,22.1025,21.6481,Monthly,OTC Global Holdings,1
577252,117986,2020-01-06,2021-02-01,30.6075,26.7658,29.4738,28.5777,Monthly,OTC Global Holdings,1
577253,612015,2020-01-06,2021-02-01,22.5279,19.8,21.8378,21.3502,Monthly,OTC Global Holdings,1
577254,117987,2020-01-06,2021-03-01,28.7172,22.1496,26.598000000000006,26.1235,Monthly,OTC Global Holdings,1
577255,612016,2020-01-06,2021-03-01,21.4543,14.8216,20.1924,18.7195,Monthly,OTC Global Holdings,1
577256,117988,2020-01-06,2021-04-01,27.9134,20.5574,25.7839,24.7272,Monthly,OTC Global Holdings,1
577257,612017,2020-01-06,2021-04-01,20.8609,13.9102,19.1059,17.997,Monthly,OTC Global Holdings,1
577258,117989,2020-01-06,2021-05-01,31.5679,22.2468,28.9426,25.7095,Monthly,OTC Global Holdings,1
577259,612018,2020-01-06,2021-05-01,19.7248,14.4141,19.786,17.3704,Monthly,OTC Global Holdings,1
577260,117990,2020-01-06,2021-06-01,42.6634,35.1505,40.4517,36.875,Monthly,OTC Global Holdings,1
577261,612019,2020-01-06,2021-06-01,21.6246,17.5786,21.9056,19.4635,Monthly,OTC Global Holdings,1
577478,4842,2020-01-07,2020-07-01,110.8099,107.95,109.7974,108.6549,Monthly,OTC Global Holdings,1
577479,500875,2020-01-07,2020-07-01,31.1363,27.9945,27.4003,30.4113,Monthly,OTC Global Holdings,1
577480,4843,2020-01-07,2020-08-01,183.0929,181.3012,183.662,182.0058,Monthly,OTC Global Holdings,1
577481,500876,2020-01-07,2020-08-01,36.7897,34.0216,32.9647,36.3468,Monthly,OTC Global Holdings,1
577482,4844,2020-01-07,2020-09-01,39.595,38.4974,39.4295,39.162,Monthly,OTC Global Holdings,1
577483,500877,2020-01-07,2020-09-01,21.9625,19.3947,19.5759,20.2808,Monthly,OTC Global Holdings,1
577484,4845,2020-01-07,2020-10-01,29.7994,25.1955,27.3416,27.1802,Monthly,OTC Global Holdings,1
577485,500878,2020-01-07,2020-10-01,19.4532,15.9676,17.5391,18.2141,Monthly,OTC Global Holdings,1
577486,4846,2020-01-07,2020-11-01,24.6809,20.7033,22.8195,22.7072,Monthly,OTC Global Holdings,1
577487,500879,2020-01-07,2020-11-01,18.9009,14.4097,16.0209,16.6553,Monthly,OTC Global Holdings,1
577488,4847,2020-01-07,2020-12-01,25.6372,21.8037,23.889,23.806,Monthly,OTC Global Holdings,1
577489,500880,2020-01-07,2020-12-01,20.878,16.4811,17.9903,18.6745,Monthly,OTC Global Holdings,1
577490,4848,2020-01-07,2021-01-01,29.1883,26.9205,29.1301,28.7396,Monthly,OTC Global Holdings,1
577491,500881,2020-01-07,2021-01-01,22.7841,20.0764,21.4919,21.6385,Monthly,OTC Global Holdings,1
577492,4849,2020-01-07,2021-02-01,29.0789,26.8094,28.9951,28.6197,Monthly,OTC Global Holdings,1
577493,500882,2020-01-07,2021-02-01,22.5291,19.7992,21.246,21.3524,Monthly,OTC Global Holdings,1
577494,4850,2020-01-07,2021-03-01,28.9287,22.2022,27.7844,26.1662,Monthly,OTC Global Holdings,1
577495,500883,2020-01-07,2021-03-01,21.5457,14.8786,20.0986,18.7968,Monthly,OTC Global Holdings,1
577496,4851,2020-01-07,2021-04-01,26.7188,19.9371,25.5693,23.939,Monthly,OTC Global Holdings,1
577497,500884,2020-01-07,2021-04-01,19.9688,13.3137,18.5493,17.2295,Monthly,OTC Global Holdings,1
577498,4852,2020-01-07,2021-05-01,30.066,23.4445,28.5958,27.0737,Monthly,OTC Global Holdings,1
577499,500885,2020-01-07,2021-05-01,20.9431,15.2969,19.2213,18.4534,Monthly,OTC Global Holdings,1
577500,4853,2020-01-07,2021-06-01,40.7097,36.5896,39.9856,38.3508,Monthly,OTC Global Holdings,1
577501,500886,2020-01-07,2021-06-01,22.5557,18.329,21.2679,20.3151,Monthly,OTC Global Holdings,1
577718,282247,2020-01-08,2020-07-01,31.4073,28.2756,27.6834,30.6846,Monthly,OTC Global Holdings,1
577719,447799,2020-01-08,2020-07-01,111.7876,108.937,110.3209,109.6396,Monthly,OTC Global Holdings,1
577720,282248,2020-01-08,2020-08-01,37.1887,34.4239,33.3683,36.7464,Monthly,OTC Global Holdings,1
577721,447800,2020-01-08,2020-08-01,185.0993,183.3097,184.7588,184.0135,Monthly,OTC Global Holdings,1
577722,282249,2020-01-08,2020-09-01,22.2851,19.7103,19.892,20.5989,Monthly,OTC Global Holdings,1
577723,447801,2020-01-08,2020-09-01,40.1173,39.0167,39.5305,39.5822,Monthly,OTC Global Holdings,1
577724,282250,2020-01-08,2020-10-01,19.5915,16.0847,17.6658,18.3449,Monthly,OTC Global Holdings,1
577725,447802,2020-01-08,2020-10-01,30.0005,25.3686,27.0813,27.3653,Monthly,OTC Global Holdings,1
577726,282251,2020-01-08,2020-11-01,19.0529,14.5281,16.1513,16.7905,Monthly,OTC Global Holdings,1
577727,447803,2020-01-08,2020-11-01,24.8763,20.8689,22.6054,22.8879,Monthly,OTC Global Holdings,1
577728,282252,2020-01-08,2020-12-01,20.9189,16.5112,18.0241,18.71,Monthly,OTC Global Holdings,1
577729,447804,2020-01-08,2020-12-01,25.6897,21.8468,23.6628,23.854,Monthly,OTC Global Holdings,1
577730,282253,2020-01-08,2021-01-01,22.6663,19.9718,21.3826,21.5251,Monthly,OTC Global Holdings,1
577731,447805,2020-01-08,2021-01-01,29.0204,26.7594,28.7748,28.5714,Monthly,OTC Global Holdings,1
577732,282254,2020-01-08,2021-02-01,22.515,19.7883,21.2333,21.3397,Monthly,OTC Global Holdings,1
577733,447806,2020-01-08,2021-02-01,29.0588,26.7918,28.6509,28.6004,Monthly,OTC Global Holdings,1
577734,282255,2020-01-08,2021-03-01,21.5561,14.8949,20.1107,18.7895,Monthly,OTC Global Holdings,1
577735,447807,2020-01-08,2021-03-01,28.1451,21.4229,26.6378,25.3846,Monthly,OTC Global Holdings,1
577736,282256,2020-01-08,2021-04-01,20.0544,13.3769,18.6318,17.2752,Monthly,OTC Global Holdings,1
577737,447808,2020-01-08,2021-04-01,26.0349,19.2294,24.5434,23.2457,Monthly,OTC Global Holdings,1
577738,282257,2020-01-08,2021-05-01,20.9835,15.3237,19.2572,18.487,Monthly,OTC Global Holdings,1
577739,447809,2020-01-08,2021-05-01,29.3577,22.7185,27.5074,26.3565,Monthly,OTC Global Holdings,1
577740,282258,2020-01-08,2021-06-01,22.6259,18.3894,21.3405,20.3819,Monthly,OTC Global Holdings,1
577741,447810,2020-01-08,2021-06-01,40.2863,36.1542,38.9494,37.9167,Monthly,OTC Global Holdings,1
577958,169975,2020-01-09,2020-07-01,32.1089,28.9396,28.3403,31.3775,Monthly,OTC Global Holdings,1
