date,price,Peak,Subregion
2013-08-16,29.90875000000001,Off Peak,North Zone
2013-08-17,27.791250000000005,Off Peak,North Zone
2013-08-18,26.14802083333334,Off Peak,North Zone
2013-08-19,26.232708333333346,Off Peak,North Zone
2013-08-20,26.611458333333346,Off Peak,North Zone
2013-08-21,27.592083333333346,Off Peak,North Zone
2013-08-22,30.238750000000014,Off Peak,North Zone
2013-08-23,32.10656250000001,Off Peak,North Zone
2013-08-24,34.530625000000015,Off Peak,North Zone
2013-08-25,34.97583333333335,Off Peak,North Zone
2013-08-26,34.62583333333335,Off Peak,North Zone
2013-08-27,32.71614583333334,Off Peak,North Zone
2013-08-28,30.105208333333344,Off Peak,North Zone
2013-08-29,30.56125000000001,Off Peak,North Zone
2013-08-30,32.587187500000006,Off Peak,North Zone
2013-08-31,33.603437500000005,Off Peak,North Zone
2013-09-01,34.77229166666667,Off Peak,North Zone
2013-09-02,35.62260416666666,Off Peak,North Zone
2013-09-03,37.29291666666666,Off Peak,North Zone
2013-09-04,39.24197916666667,Off Peak,North Zone
2013-09-05,40.204687500000006,Off Peak,North Zone
2013-09-06,40.12625,Off Peak,North Zone
2013-09-07,37.00156249999999,Off Peak,North Zone
2013-09-08,34.48563829787233,Off Peak,North Zone
2013-09-09,32.69720079787233,Off Peak,North Zone
2013-09-10,30.895013297872328,Off Peak,North Zone
2013-09-11,30.48563829787233,Off Peak,North Zone
2013-09-12,32.00968749999999,Off Peak,North Zone
2013-09-13,33.359999999999985,Off Peak,North Zone
2013-09-14,34.88229166666665,Off Peak,North Zone
2013-09-15,34.19499999999998,Off Peak,North Zone
2013-09-16,34.15624999999997,Off Peak,North Zone
2013-09-17,34.71093749999997,Off Peak,North Zone
2013-09-18,34.47708333333331,Off Peak,North Zone
2013-09-19,35.48062499999998,Off Peak,North Zone
2013-09-20,33.69749999999998,Off Peak,North Zone
2013-09-21,30.716979166666643,Off Peak,North Zone
2013-09-22,28.464374999999976,Off Peak,North Zone
2013-09-23,26.70468749999997,Off Peak,North Zone
2013-09-24,27.12374999999997,Off Peak,North Zone
2013-09-25,27.7020833333333,Off Peak,North Zone
2013-09-26,27.85937499999996,Off Peak,North Zone
2013-09-27,27.045624999999962,Off Peak,North Zone
2013-09-28,25.770104166666627,Off Peak,North Zone
2013-09-29,25.94572916666663,Off Peak,North Zone
2013-09-30,26.953229166666627,Off Peak,North Zone
2013-10-01,31.065729166666625,Off Peak,North Zone
2013-10-02,33.25437499999996,Off Peak,North Zone
2013-10-03,32.710624999999965,Off Peak,North Zone
2013-10-04,31.923437499999967,Off Peak,North Zone
2013-10-05,29.09385416666663,Off Peak,North Zone
2013-10-06,28.492812499999964,Off Peak,North Zone
2013-10-07,31.065312499999962,Off Peak,North Zone
2013-10-08,30.544687499999963,Off Peak,North Zone
2013-10-09,29.175833333333298,Off Peak,North Zone
2013-10-10,27.614374999999967,Off Peak,North Zone
2013-10-11,25.022499999999965,Off Peak,North Zone
2013-10-12,34.13947916666663,Off Peak,North Zone
2013-10-13,34.649583333333304,Off Peak,North Zone
2013-10-14,35.271770833333306,Off Peak,North Zone
2013-10-15,35.04083333333331,Off Peak,North Zone
2013-10-16,26.163854166666646,Off Peak,North Zone
2013-10-17,27.080624999999976,Off Peak,North Zone
2013-10-18,26.040937499999977,Off Peak,North Zone
2013-10-19,25.28583333333331,Off Peak,North Zone
2013-10-20,23.684999999999974,Off Peak,North Zone
2013-10-21,22.024062499999975,Off Peak,North Zone
2013-10-22,24.929062499999976,Off Peak,North Zone
2013-10-23,25.765729166666645,Off Peak,North Zone
2013-10-24,27.02531249999998,Off Peak,North Zone
2013-10-25,27.72218749999998,Off Peak,North Zone
2013-10-26,29.196874999999977,Off Peak,North Zone
2013-10-27,31.44708333333331,Off Peak,North Zone
2013-10-28,32.34802083333331,Off Peak,North Zone
2013-10-29,36.19520833333331,Off Peak,North Zone
2013-10-30,36.71927083333331,Off Peak,North Zone
2013-10-31,35.51406249999998,Off Peak,North Zone
2013-11-01,35.400624999999984,Off Peak,North Zone
2013-11-02,33.49979166666665,Off Peak,North Zone
2013-11-03,28.061354166666653,Off Peak,North Zone
2013-11-04,26.835729166666653,Off Peak,North Zone
2013-11-05,36.55791666666666,Off Peak,North Zone
2013-11-06,36.81124999999999,Off Peak,North Zone
2013-11-07,38.47843749999999,Off Peak,North Zone
2013-11-08,38.685312499999995,Off Peak,North Zone
2013-11-09,28.080208333333328,Off Peak,North Zone
2013-11-10,25.84708333333333,Off Peak,North Zone
2013-11-11,25.30333333333333,Off Peak,North Zone
2013-11-12,29.316458333333333,Off Peak,North Zone
2013-11-13,30.079375000000002,Off Peak,North Zone
2013-11-14,30.829375000000002,Off Peak,North Zone
2013-11-15,30.545625,Off Peak,North Zone
2013-11-16,25.52916666666667,Off Peak,North Zone
2013-11-17,25.80604166666667,Off Peak,North Zone
2013-11-18,28.554791666666674,Off Peak,North Zone
2013-11-19,32.841666666666676,Off Peak,North Zone
2013-11-20,34.48781250000001,Off Peak,North Zone
2013-11-21,33.80437500000001,Off Peak,North Zone
2013-11-22,56.91125,Off Peak,North Zone
2013-11-23,56.655833333333334,Off Peak,North Zone
2013-11-24,57.141354166666666,Off Peak,North Zone
2013-11-25,58.88572916666667,Off Peak,North Zone
2013-11-26,33.66416666666667,Off Peak,North Zone
2013-11-27,29.94708333333333,Off Peak,North Zone
2013-11-28,29.2071875,Off Peak,North Zone
2013-11-29,26.98625,Off Peak,North Zone
2013-11-30,25.0978125,Off Peak,North Zone
2013-12-01,24.358125,Off Peak,North Zone
2013-12-02,37.541875000000005,Off Peak,North Zone
2013-12-03,39.40468750000001,Off Peak,North Zone
2013-12-04,40.40187500000001,Off Peak,North Zone
2013-12-05,41.56156250000001,Off Peak,North Zone
2013-12-06,29.009375000000006,Off Peak,North Zone
2013-12-07,30.378958333333337,Off Peak,North Zone
2013-12-08,32.21864583333334,Off Peak,North Zone
2013-12-09,34.33989583333334,Off Peak,North Zone
2013-12-10,36.93302083333334,Off Peak,North Zone
2013-12-11,35.95250000000001,Off Peak,North Zone
2013-12-12,35.8946875,Off Peak,North Zone
2013-12-13,34.3646875,Off Peak,North Zone
2013-12-14,32.715833333333336,Off Peak,North Zone
2013-12-15,40.9665625,Off Peak,North Zone
2013-12-16,39.588750000000005,Off Peak,North Zone
2013-12-17,40.125937500000006,Off Peak,North Zone
2013-12-18,38.942916666666676,Off Peak,North Zone
2013-12-19,29.340312500000003,Off Peak,North Zone
2013-12-20,29.75625,Off Peak,North Zone
2013-12-21,34.1875,Off Peak,North Zone
2013-12-22,33.19427083333333,Off Peak,North Zone
2013-12-23,34.52708333333332,Off Peak,North Zone
2013-12-24,33.94052083333332,Off Peak,North Zone
2013-12-25,27.399062499999992,Off Peak,North Zone
2013-12-26,27.93635416666666,Off Peak,North Zone
2013-12-27,27.596354166666664,Off Peak,North Zone
2013-12-28,27.59677083333333,Off Peak,North Zone
2013-12-29,27.9390625,Off Peak,North Zone
2013-12-30,29.049374999999998,Off Peak,North Zone
2013-12-31,30.410937499999996,Off Peak,North Zone
2014-01-01,29.6415625,Off Peak,North Zone
2014-01-02,31.503854166666663,Off Peak,North Zone
2014-01-03,35.19229166666666,Off Peak,North Zone
2014-01-04,32.61604166666666,Off Peak,North Zone
2014-01-05,32.12760416666666,Off Peak,North Zone
2014-01-06,34.01666666666666,Off Peak,North Zone
2014-01-07,36.402291666666656,Off Peak,North Zone
2014-01-08,39.792604166666656,Off Peak,North Zone
2014-01-09,42.5265625,Off Peak,North Zone
2014-01-10,43.043124999999996,Off Peak,North Zone
2014-01-11,37.052812499999995,Off Peak,North Zone
2014-01-12,33.148125,Off Peak,North Zone
2014-01-13,30.741874999999997,Off Peak,North Zone
2014-01-14,27.467187499999994,Off Peak,North Zone
2014-01-15,25.778124999999996,Off Peak,North Zone
2014-01-16,26.357812499999998,Off Peak,North Zone
2014-01-17,27.424374999999994,Off Peak,North Zone
2014-01-18,28.476770833333326,Off Peak,North Zone
2014-01-19,29.95052083333332,Off Peak,North Zone
2014-01-20,30.037708333333324,Off Peak,North Zone
2014-01-21,29.438958333333325,Off Peak,North Zone
2014-01-22,27.937187499999997,Off Peak,North Zone
2014-01-23,26.7003125,Off Peak,North Zone
2014-01-24,29.795937499999994,Off Peak,North Zone
2014-01-25,32.074999999999996,Off Peak,North Zone
2014-01-26,31.765312499999997,Off Peak,North Zone
2014-01-27,32.3065625,Off Peak,North Zone
2014-01-28,32.4159375,Off Peak,North Zone
2014-01-29,35.053124999999994,Off Peak,North Zone
2014-01-30,37.66656249999999,Off Peak,North Zone
2014-01-31,39.403749999999995,Off Peak,North Zone
2014-02-01,40.6128125,Off Peak,North Zone
2014-02-02,38.47322916666667,Off Peak,North Zone
2014-02-03,43.82135416666667,Off Peak,North Zone
2014-02-04,52.515729166666674,Off Peak,North Zone
2014-02-05,53.486666666666665,Off Peak,North Zone
2014-02-06,63.205625000000005,Off Peak,North Zone
2014-02-07,79.143125,Off Peak,North Zone
2014-02-08,73.0309375,Off Peak,North Zone
2014-02-09,72.9765625,Off Peak,North Zone
2014-02-10,83.63062500000001,Off Peak,North Zone
2014-02-11,91.23031250000001,Off Peak,North Zone
2014-02-12,98.760625,Off Peak,North Zone
2014-02-13,97.91718750000001,Off Peak,North Zone
2014-02-14,76.45281250000001,Off Peak,North Zone
2014-02-15,46.77729166666668,Off Peak,North Zone
2014-02-16,35.55156250000002,Off Peak,North Zone
2014-02-17,30.992500000000017,Off Peak,North Zone
2014-02-18,32.79125000000002,Off Peak,North Zone
2014-02-19,36.492708333333354,Off Peak,North Zone
2014-02-20,34.57312500000002,Off Peak,North Zone
2014-02-21,42.233437500000015,Off Peak,North Zone
2014-02-22,40.23291666666668,Off Peak,North Zone
2014-02-23,35.643854166666685,Off Peak,North Zone
2014-02-24,39.35916666666668,Off Peak,North Zone
2014-02-25,39.15010416666668,Off Peak,North Zone
2014-02-26,51.61406250000001,Off Peak,North Zone
2014-02-27,53.92750000000001,Off Peak,North Zone
2014-02-28,50.72250000000001,Off Peak,North Zone
2014-03-01,43.753333333333345,Off Peak,North Zone
2014-03-02,48.38979166666668,Off Peak,North Zone
2014-03-03,70.97635416666668,Off Peak,North Zone
2014-03-04,139.09229166666668,Off Peak,North Zone
2014-03-05,142.30958333333334,Off Peak,North Zone
2014-03-06,128.9553125,Off Peak,North Zone
2014-03-07,103.71281249999998,Off Peak,North Zone
2014-03-08,35.76114583333333,Off Peak,North Zone
2014-03-09,34.23229166666666,Off Peak,North Zone
2014-03-10,30.38666666666666,Off Peak,North Zone
2014-03-11,30.28885416666666,Off Peak,North Zone
2014-03-12,30.34614583333332,Off Peak,North Zone
2014-03-13,30.19218749999999,Off Peak,North Zone
2014-03-14,29.265312499999993,Off Peak,North Zone
2014-03-15,29.78677083333333,Off Peak,North Zone
2014-03-16,29.954999999999995,Off Peak,North Zone
2014-03-17,47.37593749999999,Off Peak,North Zone
2014-03-18,47.09374999999999,Off Peak,North Zone
2014-03-19,47.09572916666666,Off Peak,North Zone
2014-03-20,54.00249999999999,Off Peak,North Zone
2014-03-21,35.3546875,Off Peak,North Zone
2014-03-22,36.438437500000006,Off Peak,North Zone
2014-03-23,36.33125000000001,Off Peak,North Zone
2014-03-24,31.76250000000001,Off Peak,North Zone
2014-03-25,31.93218750000001,Off Peak,North Zone
2014-03-26,31.334062500000005,Off Peak,North Zone
2014-03-27,30.164062500000004,Off Peak,North Zone
2014-03-28,32.320625,Off Peak,North Zone
2014-03-29,32.574062500000004,Off Peak,North Zone
2014-03-30,32.208125,Off Peak,North Zone
2014-03-31,34.445625,Off Peak,North Zone
2014-04-01,46.196875000000006,Off Peak,North Zone
2014-04-02,47.7953125,Off Peak,North Zone
2014-04-03,49.6015625,Off Peak,North Zone
2014-04-04,48.7528125,Off Peak,North Zone
2014-04-05,33.269999999999996,Off Peak,North Zone
2014-04-06,37.717083333333335,Off Peak,North Zone
2014-04-07,43.11833333333333,Off Peak,North Zone
2014-04-08,44.450520833333336,Off Peak,North Zone
2014-04-09,46.779895833333335,Off Peak,North Zone
2014-04-10,40.426874999999995,Off Peak,North Zone
2014-04-11,37.67218749999999,Off Peak,North Zone
2014-04-12,38.81854166666666,Off Peak,North Zone
2014-04-13,36.56072916666666,Off Peak,North Zone
2014-04-14,38.23697916666666,Off Peak,North Zone
2014-04-15,35.06166666666665,Off Peak,North Zone
2014-04-16,31.886249999999983,Off Peak,North Zone
2014-04-17,31.352187499999978,Off Peak,North Zone
2014-04-18,31.35968749999998,Off Peak,North Zone
2014-04-19,30.808958333333315,Off Peak,North Zone
2014-04-20,34.00927083333332,Off Peak,North Zone
2014-04-21,35.36020833333332,Off Peak,North Zone
2014-04-22,41.03864583333332,Off Peak,North Zone
2014-04-23,43.58281249999999,Off Peak,North Zone
2014-04-24,43.71624999999999,Off Peak,North Zone
2014-04-25,46.241874999999986,Off Peak,North Zone
2014-04-26,38.59937499999999,Off Peak,North Zone
2014-04-27,36.98270833333332,Off Peak,North Zone
2014-04-28,36.34145833333332,Off Peak,North Zone
2014-04-29,34.313645833333325,Off Peak,North Zone
2014-04-30,34.70802083333332,Off Peak,North Zone
2014-05-01,35.217187499999994,Off Peak,North Zone
2014-05-02,34.51781249999999,Off Peak,North Zone
2014-05-03,34.31031249999999,Off Peak,North Zone
2014-05-04,32.791770833333324,Off Peak,North Zone
2014-05-05,32.916145833333324,Off Peak,North Zone
2014-05-06,34.16833333333333,Off Peak,North Zone
2014-05-07,41.34958333333333,Off Peak,North Zone
2014-05-08,45.41499999999999,Off Peak,North Zone
2014-05-09,45.29281249999999,Off Peak,North Zone
2014-05-10,43.24593749999999,Off Peak,North Zone
2014-05-11,34.60552083333333,Off Peak,North Zone
2014-05-12,33.233645833333334,Off Peak,North Zone
2014-05-13,30.729583333333338,Off Peak,North Zone
2014-05-14,30.498645833333335,Off Peak,North Zone
2014-05-15,31.741249999999994,Off Peak,North Zone
2014-05-16,31.002812499999994,Off Peak,North Zone
2014-05-17,35.96708333333332,Off Peak,North Zone
2014-05-18,35.369062499999984,Off Peak,North Zone
2014-05-19,34.37312499999999,Off Peak,North Zone
2014-05-20,34.80312499999999,Off Peak,North Zone
2014-05-21,32.76791666666665,Off Peak,North Zone
2014-05-22,34.90218749999998,Off Peak,North Zone
2014-05-23,36.79249999999998,Off Peak,North Zone
2014-05-24,36.80645833333332,Off Peak,North Zone
2014-05-25,35.264999999999986,Off Peak,North Zone
2014-05-26,32.876874999999984,Off Peak,North Zone
2014-05-27,30.489687499999988,Off Peak,North Zone
2014-05-28,30.088854166666653,Off Peak,North Zone
2014-05-29,32.37843749999999,Off Peak,North Zone
2014-05-30,36.599687499999995,Off Peak,North Zone
2014-05-31,45.47447916666666,Off Peak,North Zone
2014-06-01,45.48177083333333,Off Peak,North Zone
2014-06-02,44.60458333333333,Off Peak,North Zone
2014-06-03,42.513333333333335,Off Peak,North Zone
2014-06-04,34.77166666666666,Off Peak,North Zone
2014-06-05,35.1415625,Off Peak,North Zone
2014-06-06,34.838125,Off Peak,North Zone
2014-06-07,36.20312499999999,Off Peak,North Zone
2014-06-08,36.90270833333332,Off Peak,North Zone
2014-06-09,38.16239583333332,Off Peak,North Zone
2014-06-10,38.229270833333324,Off Peak,North Zone
2014-06-11,38.297083333333326,Off Peak,North Zone
2014-06-12,38.77687499999999,Off Peak,North Zone
2014-06-13,37.98656249999999,Off Peak,North Zone
2014-06-14,37.22541666666665,Off Peak,North Zone
2014-06-15,35.60864583333332,Off Peak,North Zone
2014-06-16,35.33177083333332,Off Peak,North Zone
2014-06-17,35.83302083333332,Off Peak,North Zone
2014-06-18,37.98416666666666,Off Peak,North Zone
2014-06-19,38.504687499999996,Off Peak,North Zone
2014-06-20,39.799375,Off Peak,North Zone
2014-06-21,39.518125,Off Peak,North Zone
2014-06-22,37.078333333333326,Off Peak,North Zone
2014-06-23,36.117395833333326,Off Peak,North Zone
2014-06-24,35.328333333333326,Off Peak,North Zone
2014-06-25,33.736770833333324,Off Peak,North Zone
2014-06-26,33.41531249999999,Off Peak,North Zone
2014-06-27,33.82124999999999,Off Peak,North Zone
2014-06-28,32.004166666666656,Off Peak,North Zone
2014-06-29,32.66718749999999,Off Peak,North Zone
2014-06-30,34.12687499999999,Off Peak,North Zone
2014-07-01,34.48218749999999,Off Peak,North Zone
2014-07-02,36.22583333333333,Off Peak,North Zone
2014-07-03,36.919374999999995,Off Peak,North Zone
2014-07-04,35.6359375,Off Peak,North Zone
2014-07-05,33.18295877659575,Off Peak,North Zone
2014-07-06,30.95847127659575,Off Peak,North Zone
2014-07-07,31.056908776595748,Off Peak,North Zone
2014-07-08,32.64284627659575,Off Peak,North Zone
2014-07-09,35.518325000000004,Off Peak,North Zone
2014-07-10,37.6625,Off Peak,North Zone
2014-07-11,36.8859375,Off Peak,North Zone
2014-07-12,35.061562499999994,Off Peak,North Zone
2014-07-13,36.07968749999999,Off Peak,North Zone
2014-07-14,35.88375,Off Peak,North Zone
2014-07-15,36.0753125,Off Peak,North Zone
2014-07-16,36.033125000000005,Off Peak,North Zone
2014-07-17,32.2878125,Off Peak,North Zone
2014-07-18,29.9896875,Off Peak,North Zone
2014-07-19,27.887499999999996,Off Peak,North Zone
2014-07-20,27.77114583333333,Off Peak,North Zone
2014-07-21,30.69583333333333,Off Peak,North Zone
2014-07-22,33.39552083333333,Off Peak,North Zone
2014-07-23,36.65177083333332,Off Peak,North Zone
2014-07-24,38.25249999999999,Off Peak,North Zone
2014-07-25,36.864374999999995,Off Peak,North Zone
2014-07-26,35.265520833333326,Off Peak,North Zone
2014-07-27,34.29239583333333,Off Peak,North Zone
2014-07-28,34.094895833333325,Off Peak,North Zone
2014-07-29,33.23833333333332,Off Peak,North Zone
2014-07-30,33.743437499999985,Off Peak,North Zone
2014-07-31,33.61593749999999,Off Peak,North Zone
2014-08-01,33.13312499999999,Off Peak,North Zone
2014-08-02,32.75885416666666,Off Peak,North Zone
2014-08-03,32.338333333333324,Off Peak,North Zone
2014-08-04,32.24520833333332,Off Peak,North Zone
2014-08-05,33.61395833333333,Off Peak,North Zone
2014-08-06,36.44541666666667,Off Peak,North Zone
2014-08-07,37.8396875,Off Peak,North Zone
2014-08-08,39.64281249999999,Off Peak,North Zone
2014-08-09,38.55260416666666,Off Peak,North Zone
2014-08-10,36.783645833333324,Off Peak,North Zone
2014-08-11,36.15458333333332,Off Peak,North Zone
2014-08-12,34.587083333333325,Off Peak,North Zone
2014-08-13,34.41385416666665,Off Peak,North Zone
2014-08-14,34.35656249999999,Off Peak,North Zone
2014-08-15,33.93124999999999,Off Peak,North Zone
2014-08-16,33.55718749999999,Off Peak,North Zone
2014-08-17,31.789999999999992,Off Peak,North Zone
2014-08-18,30.793749999999996,Off Peak,North Zone
2014-08-19,29.8128125,Off Peak,North Zone
2014-08-20,29.38875,Off Peak,North Zone
2014-08-21,32.0746875,Off Peak,North Zone
2014-08-22,33.5603125,Off Peak,North Zone
2014-08-23,33.69510416666667,Off Peak,North Zone
2014-08-24,34.149166666666666,Off Peak,North Zone
2014-08-25,36.50385416666666,Off Peak,North Zone
2014-08-26,37.55416666666666,Off Peak,North Zone
2014-08-27,39.19593749999999,Off Peak,North Zone
2014-08-28,39.41343749999999,Off Peak,North Zone
2014-08-29,36.31343749999999,Off Peak,North Zone
2014-08-30,38.40124999999999,Off Peak,North Zone
2014-08-31,36.55833333333332,Off Peak,North Zone
2014-09-01,35.758958333333325,Off Peak,North Zone
2014-09-02,35.36520833333333,Off Peak,North Zone
2014-09-03,32.04083333333333,Off Peak,North Zone
2014-09-04,33.245,Off Peak,North Zone
2014-09-05,34.1571875,Off Peak,North Zone
2014-09-06,33.96541666666666,Off Peak,North Zone
2014-09-07,32.47666666666667,Off Peak,North Zone
2014-09-08,31.755,Off Peak,North Zone
2014-09-09,31.3528125,Off Peak,North Zone
2014-09-10,33.68270833333334,Off Peak,North Zone
2014-09-11,34.933020833333345,Off Peak,North Zone
2014-09-12,34.33656250000001,Off Peak,North Zone
2014-09-13,31.946145833333336,Off Peak,North Zone
2014-09-14,27.931666666666665,Off Peak,North Zone
2014-09-15,27.836666666666662,Off Peak,North Zone
2014-09-16,30.004479166666666,Off Peak,North Zone
2014-09-17,32.811458333333334,Off Peak,North Zone
2014-09-18,34.7321875,Off Peak,North Zone
2014-09-19,34.853750000000005,Off Peak,North Zone
2014-09-20,37.09666666666667,Off Peak,North Zone
2014-09-21,41.9990625,Off Peak,North Zone
2014-09-22,43.0925,Off Peak,North Zone
2014-09-23,42.863125,Off Peak,North Zone
2014-09-24,38.48708333333333,Off Peak,North Zone
2014-09-25,32.5021875,Off Peak,North Zone
2014-09-26,30.749687499999993,Off Peak,North Zone
2014-09-27,29.532604166666662,Off Peak,North Zone
2014-09-28,29.306354166666665,Off Peak,North Zone
2014-09-29,29.655729166666667,Off Peak,North Zone
2014-09-30,29.62697916666667,Off Peak,North Zone
2014-10-01,31.262812500000006,Off Peak,North Zone
2014-10-02,32.85843750000001,Off Peak,North Zone
2014-10-03,33.59375000000001,Off Peak,North Zone
2014-10-04,33.685208333333335,Off Peak,North Zone
2014-10-05,35.885312500000005,Off Peak,North Zone
2014-10-06,45.221250000000005,Off Peak,North Zone
2014-10-07,46.212812500000005,Off Peak,North Zone
2014-10-08,47.12885416666667,Off Peak,North Zone
2014-10-09,44.54875,Off Peak,North Zone
2014-10-10,34.5253125,Off Peak,North Zone
2014-10-11,31.9371875,Off Peak,North Zone
2014-10-12,29.646354166666665,Off Peak,North Zone
2014-10-13,31.24729166666667,Off Peak,North Zone
2014-10-14,30.05885416666667,Off Peak,North Zone
2014-10-15,31.105729166666666,Off Peak,North Zone
2014-10-16,31.361250000000005,Off Peak,North Zone
2014-10-17,28.679375000000007,Off Peak,North Zone
2014-10-18,31.868645833333346,Off Peak,North Zone
2014-10-19,31.035625000000014,Off Peak,North Zone
2014-10-20,34.43906250000001,Off Peak,North Zone
2014-10-21,37.920000000000016,Off Peak,North Zone
2014-10-22,35.066354166666684,Off Peak,North Zone
2014-10-23,35.07968750000002,Off Peak,North Zone
2014-10-24,32.66687500000002,Off Peak,North Zone
2014-10-25,28.75135416666668,Off Peak,North Zone
2014-10-26,26.896041666666683,Off Peak,North Zone
2014-10-27,26.049791666666682,Off Peak,North Zone
2014-10-28,29.89104166666668,Off Peak,North Zone
2014-10-29,30.861250000000016,Off Peak,North Zone
2014-10-30,32.10562500000002,Off Peak,North Zone
2014-10-31,32.32187500000002,Off Peak,North Zone
2014-11-01,26.543020833333355,Off Peak,North Zone
2014-11-02,23.455208333333356,Off Peak,North Zone
2014-11-03,22.358020833333356,Off Peak,North Zone
2014-11-04,43.36333333333336,Off Peak,North Zone
2014-11-05,46.89031250000003,Off Peak,North Zone
2014-11-06,52.33406250000003,Off Peak,North Zone
2014-11-07,53.62781250000003,Off Peak,North Zone
2014-11-08,31.987187500000033,Off Peak,North Zone
2014-11-09,29.30656250000003,Off Peak,North Zone
2014-11-10,24.699375000000032,Off Peak,North Zone
2014-11-11,24.65375000000003,Off Peak,North Zone
2014-11-12,26.230625000000032,Off Peak,North Zone
2014-11-13,36.389687500000036,Off Peak,North Zone
2014-11-14,62.36125000000004,Off Peak,North Zone
2014-11-15,63.06927083333338,Off Peak,North Zone
2014-11-16,63.00260416666671,Off Peak,North Zone
2014-11-17,57.75822916666671,Off Peak,North Zone
2014-11-18,36.09166666666671,Off Peak,North Zone
2014-11-19,35.53770833333338,Off Peak,North Zone
2014-11-20,37.10468750000004,Off Peak,North Zone
2014-11-21,35.96531250000004,Off Peak,North Zone
2014-11-22,37.707916666666705,Off Peak,North Zone
2014-11-23,37.00562500000004,Off Peak,North Zone
2014-11-24,40.33218750000003,Off Peak,North Zone
2014-11-25,39.33062500000004,Off Peak,North Zone
2014-11-26,34.258645833333375,Off Peak,North Zone
2014-11-27,34.72750000000004,Off Peak,North Zone
2014-11-28,28.072812500000044,Off Peak,North Zone
2014-11-29,22.388958333333377,Off Peak,North Zone
2014-11-30,21.79364583333338,Off Peak,North Zone
2014-12-01,25.85614583333338,Off Peak,North Zone
2014-12-02,34.593645833333376,Off Peak,North Zone
2014-12-03,37.61531250000004,Off Peak,North Zone
2014-12-04,38.592812500000036,Off Peak,North Zone
2014-12-05,36.17468750000003,Off Peak,North Zone
2014-12-06,29.230000000000032,Off Peak,North Zone
2014-12-07,28.66083333333336,Off Peak,North Zone
2014-12-08,28.270833333333364,Off Peak,North Zone
2014-12-09,27.210520833333366,Off Peak,North Zone
2014-12-10,30.52395833333337,Off Peak,North Zone
2014-12-11,31.694062500000033,Off Peak,North Zone
2014-12-12,32.14531250000003,Off Peak,North Zone
2014-12-13,30.60458333333337,Off Peak,North Zone
2014-12-14,25.710312500000033,Off Peak,North Zone
2014-12-15,27.01687500000003,Off Peak,North Zone
2014-12-16,27.34937500000003,Off Peak,North Zone
2014-12-17,29.4126041666667,Off Peak,North Zone
2014-12-18,31.02906250000003,Off Peak,North Zone
2014-12-19,30.27500000000003,Off Peak,North Zone
2014-12-20,29.388020833333368,Off Peak,North Zone
2014-12-21,27.123958333333363,Off Peak,North Zone
2014-12-22,25.208333333333368,Off Peak,North Zone
2014-12-23,23.23364583333337,Off Peak,North Zone
2014-12-24,21.985937500000038,Off Peak,North Zone
2014-12-25,20.331250000000036,Off Peak,North Zone
2014-12-26,17.88552083333337,Off Peak,North Zone
2014-12-27,18.70185833333337,Off Peak,North Zone
2014-12-28,21.44998333333337,Off Peak,North Zone
2014-12-29,23.08217083333337,Off Peak,North Zone
2014-12-30,25.322587500000036,Off Peak,North Zone
2014-12-31,25.355000000000036,Off Peak,North Zone
2015-01-01,23.839895833333365,Off Peak,North Zone
2015-01-02,24.946145833333365,Off Peak,North Zone
2015-01-03,25.38156250000003,Off Peak,North Zone
2015-01-04,24.19750000000003,Off Peak,North Zone
2015-01-05,23.3001041666667,Off Peak,North Zone
2015-01-06,21.8110416666667,Off Peak,North Zone
2015-01-07,21.347500000000032,Off Peak,North Zone
2015-01-08,22.364062500000035,Off Peak,North Zone
2015-01-09,24.708437500000034,Off Peak,North Zone
2015-01-10,25.877083333333367,Off Peak,North Zone
2015-01-11,27.39864583333336,Off Peak,North Zone
2015-01-12,29.653645833333357,Off Peak,North Zone
2015-01-13,30.811145833333352,Off Peak,North Zone
2015-01-14,31.968750000000018,Off Peak,North Zone
2015-01-15,31.299687500000015,Off Peak,North Zone
2015-01-16,29.136562500000018,Off Peak,North Zone
2015-01-17,25.21989583333335,Off Peak,North Zone
2015-01-18,23.296250000000015,Off Peak,North Zone
2015-01-19,21.962500000000013,Off Peak,North Zone
2015-01-20,20.786875000000013,Off Peak,North Zone
2015-01-21,20.571354166666676,Off Peak,North Zone
2015-01-22,20.47031250000001,Off Peak,North Zone
2015-01-23,21.23687500000001,Off Peak,North Zone
2015-01-24,21.221875000000008,Off Peak,North Zone
2015-01-25,21.107916666666675,Off Peak,North Zone
2015-01-26,21.221354166666675,Off Peak,North Zone
2015-01-27,20.533229166666676,Off Peak,North Zone
2015-01-28,20.449479166666677,Off Peak,North Zone
2015-01-29,21.11468750000001,Off Peak,North Zone
2015-01-30,21.02656250000001,Off Peak,North Zone
2015-01-31,20.973229166666677,Off Peak,North Zone
2015-02-01,20.185833333333342,Off Peak,North Zone
2015-02-02,19.43677083333334,Off Peak,North Zone
2015-02-03,19.08177083333334,Off Peak,North Zone
2015-02-04,18.579791666666672,Off Peak,North Zone
2015-02-05,19.320937500000007,Off Peak,North Zone
2015-02-06,20.626250000000006,Off Peak,North Zone
2015-02-07,20.68197916666667,Off Peak,North Zone
2015-02-08,20.138854166666672,Off Peak,North Zone
2015-02-09,36.24604166666668,Off Peak,North Zone
